#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
15403247	101494	101494	101494	PF04148	PTHR13144,PTHR13144:SF0							
15403251	101499	101499	101499		PTHR20863,PTHR20863:SF31					AT3G05020.1	ACP,ACP1	acyl carrier protein 1
15403772	101512	101512	101512	PF13812	PTHR24015					AT5G09950.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15403776	101516	101516	101516		PTHR36404,PTHR36404:SF1					AT5G53860.1	emb2737,EMB64	embryo defective 2737
15403793	101522	101522	101522	PF00319	PTHR11945				GO:0046983,GO:0003677	AT3G57390.1	AGL18	AGAMOUS-like 18
15403794	101524	101524	101524	PF07714	PTHR24347		2.7.11.1		GO:0006468,GO:0004672	AT1G12580.1	PEPKR1	phosphoenolpyruvate carboxylase-related kinase 1
15403796	101525	101525	101525	PF00150	PTHR31451		3.2.1.78	K19355	GO:0005975,GO:0004553	AT2G20680.1		Glycosyl hydrolase superfamily protein
15403799	101529	101529	101529	PF00642	PTHR12620,PTHR12620:SF8			K12836	GO:0046872,GO:0005634,GO:0003723	AT5G42820.2	ATU2AF35B,U2AF35B	Zinc finger C-x8-C-x5-C-x3-H type family protein
15403853	101544	101544	101544	PF03729	PTHR34989,PTHR34989:SF1							
15403855	101547	101547	101547	PF13041,PF01535	PTHR24015					AT4G37380.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15403856	101548	101548	101548	PF00240	PTHR10666	KOG0005,KOG0001			GO:0005515	AT3G62250.1	UBQ5	ubiquitin 5
15403858	101549	101549	101549	PF13812,PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15403873	101553	101553	101553	PF00254	PTHR10516,PTHR10516:SF326	KOG0544	5.2.1.8	K01802	GO:0006457	AT3G55520.1		FKBP-like peptidyl-prolyl cis-trans isomerase family protein
15403874	101554	101554	101554	PF03018	PTHR21495,PTHR21495:SF60					AT1G22900.1		Disease resistance-responsive (dirigent-like protein) family protein
15403896	101568	101568	101568	PF01596	PTHR10509,PTHR10509:SF23	KOG1663	2.1.1.104		GO:0008171	AT4G34050.1	CCoAOMT1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
15403909	101575	101575	101575	PF01933	PTHR31240					AT2G34090.1	MEE18	maternal effect embryo arrest 18
15403972	101593	101593	101593	PF01535	PTHR24015					AT2G35030.1		Pentatricopeptide repeat (PPR) superfamily protein
15404689	101670	101670	101670	PF02212,PF00350,PF01031	PTHR11566,PTHR11566:SF75		3.6.5.5	K17065	GO:0005525,GO:0003924	AT4G33650.1	ADL2,DRP3A	dynamin-related protein 3A
15405384	101726	101726	101726	PF13812,PF13041,PF01535	PTHR24015					AT1G74630.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15405498	101768	101768	101768	PF00561	PTHR10992,PTHR10992:SF742	KOG1454	3.7.1.14			AT5G21950.1		alpha/beta-Hydrolases superfamily protein
15406120	101803	101803	101803	PF08423	PTHR22942,PTHR22942:SF29		3.6.1.8	K10871		AT1G07745.2	ATRAD51D,RAD51D,SSN1	homolog of RAD51 D
15406172	101823	101823	101823	PF06883,PF04560,PF04565,PF00562	PTHR20856,PTHR20856:SF5		2.7.7.6	K03002	GO:0006351,GO:0005634,GO:0003899,GO:0003677,GO:0032549	AT1G29940.1	NRPA2	nuclear RNA polymerase A2
15406208	101833	101833	101833	PF06369	PTHR40388				GO:0052331,GO:0046931,GO:0046930,GO:0015267,GO:0006812			
15406274	101860	101860	101860	PF00069	PTHR27007		2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT5G03140.1		Concanavalin A-like lectin protein kinase family protein
15406335	101888	101888	101888	PF00400	PTHR22847,PTHR22847:SF422			K10143	GO:0005515	AT2G32950.1	ATCOP1,COP1,DET340,EMB168,FUS1	Transducin/WD40 repeat-like superfamily protein
15406904	101926	101926	101926	PF00535	PTHR10859,PTHR10859:SF91	KOG2977	2.4.1.117	K00729		AT2G39630.1		Nucleotide-diphospho-sugar transferases superfamily protein
15402919	102001	102001	102001	PF13812,PF12854,PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15403058	102071	102071	102071	PF03514	PTHR31636					AT2G29065.1		GRAS family transcription factor
15403740	102144	102144	102144	PF12166	PTHR13167,PTHR13167:SF45				GO:0016021,GO:0008381	AT2G48060.1		
15403749	102153	102153	102153	PF00294	PTHR10584,PTHR10584:SF181		2.7.1.4	K00847		AT1G66430.1		pfkB-like carbohydrate kinase family protein
15404443	102224	102224	102224	PF00076	PTHR15241	KOG0107		K12897	GO:0003676	AT4G35785.1		RNA-binding (RRM/RBD/RNP motifs) family protein
15404469	102231	102231	102231	PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15404473	102237	102237	102237	PF07714	PTHR23257		2.7.12.1		GO:0006468,GO:0004672	AT2G17700.1		ACT-like protein tyrosine kinase family protein
15404485	102245	102245	102245	PF12937	PTHR31215				GO:0005515	AT5G46170.1		F-box family protein
15405257	102321	102321	102321	PF01535	PTHR24015					AT4G14050.1		Pentatricopeptide repeat (PPR) superfamily protein
15405293	102349	102349	102349	PF00069			2.7.10.2		GO:0006468,GO:0005524,GO:0004672			
15420408	10235	10235	10235	PF04564	PTHR22849,PTHR22849:SF25		6.3.2.19		GO:0016567,GO:0004842	AT1G20780.1	ATPUB44,PUB44,SAUL1	senescence-associated E3 ubiquitin ligase 1
15405324	102360	102360	102360		PTHR12791,PTHR12791:SF32			K08505		AT4G14600.1		Target SNARE coiled-coil domain protein
15405352	102373	102373	102373	PF04142	PTHR10231,PTHR10231:SF48	KOG2234		K15272	GO:0016021,GO:0008643,GO:0005351,GO:0000139	AT5G41760.2		Nucleotide-sugar transporter family protein
15405389	102385	102385	102385	PF00561	PTHR10992,PTHR10992:SF731	KOG1454	3.7.1.14			AT4G33180.1		alpha/beta-Hydrolases superfamily protein
15405391	102386	102386	102386	PF01535,PF13041	PTHR24015					AT3G49142.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15405983	102402	102402	102402	PF12971,PF12972,PF05089	PTHR12872,PTHR12872:SF2		3.2.1.50	K01205		AT5G13690.1	CYL1,NAGLU	alpha-N-acetylglucosaminidase family / NAGLU family
15405984	102403	102403	102403	PF00069	PTHR27006,PTHR27006:SF36	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT1G11050.1		Protein kinase superfamily protein
15405986	102404	102404	102404	PF05922,PF00082	PTHR10795,PTHR10795:SF431		3.4.21.25		GO:0006508,GO:0004252	AT2G19170.1	SLP3	subtilisin-like serine protease 3
15406005	102410	102410	102410	PF08719,PF01872	PTHR11079,PTHR11079:SF76	KOG1018	1.1.1.193	K11752	GO:0055114,GO:0009231,GO:0008703	AT3G47390.2	PHS1	cytidine/deoxycytidylate deaminase family protein
15406008	102413	102413	102413	PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15406055	102435	102435	102435	PF13812,PF14432,PF13041,PF01535	PTHR24015					AT1G11290.1	CRR22	Pentatricopeptide repeat (PPR) superfamily protein
15406056	102436	102436	102436	PF09273,PF00856	PTHR13271,PTHR13271:SF11	KOG1338	2.1.1.259	K19199	GO:0005515	AT3G55080.1		SET domain-containing protein
15406080	102446	102446	102446	PF00560,PF08263,PF13855,PF07714	PTHR27001,PTHR27001:SF164	KOG1187	2.7.11.1,2.7.10.1		GO:0005515,GO:0006468,GO:0004672	AT1G66150.1	TMK1	transmembrane kinase 1
15406087	102449	102449	102449	PF08612	PTHR12465,PTHR12465:SF0			K13528	GO:0016592,GO:0006357,GO:0001104	AT2G28230.1		TATA-binding related factor (TRF) of subunit 20 of Mediator complex
15406140	102471	102471	102471	PF01849	PTHR21713	KOG2239		K03626		AT3G12390.1		Nascent polypeptide-associated complex (NAC), alpha subunit family protein
15406175	102480	102480	102480	PF00076,PF12220	PTHR13952,PTHR13952:SF5			K11093	GO:0003676	AT3G50670.2	U1-70K,U1SNRNP	U1 small nuclear ribonucleoprotein-70K
15406215	102495	102495	102495	PF00892	PTHR31218				GO:0016021,GO:0016020,GO:0022857	AT3G53210.1		nodulin MtN21 /EamA-like transporter family protein
15406746	102503	102503	102503	PF01535	PTHR24015					AT5G40410.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15406750	102508	102508	102508	PF00201	PTHR11926		2.4.1.203		GO:0016758,GO:0008152	AT1G22400.1	ATUGT85A1,UGT85A1	UDP-Glycosyltransferase superfamily protein
15406761	102512	102512	102512	PF00332	PTHR32227		3.2.1.39		GO:0005975,GO:0004553	AT1G32860.1		Glycosyl hydrolase superfamily protein
15406763	102513	102513	102513	PF00484	PTHR11002,PTHR11002:SF7	KOG1578	4.2.1.1	K01673	GO:0008270,GO:0004089	AT5G14740.2	BETA CA2,CA18,CA2	carbonic anhydrase 2
15406783	102522	102522	102522	PF08263,PF13855,PF00069	PTHR27000,PTHR27000:SF84	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT5G62230.1	ERL1	ERECTA-like 1
15406787	102526	102526	102526	PF00316	PTHR11556,PTHR11556:SF12	KOG1458	3.1.3.11	K03841	GO:0042578,GO:0042132,GO:0005975	AT5G64380.1		Inositol monophosphatase family protein
15406825	102541	102541	102541	PF10189	PTHR13587	KOG4262		K13140		AT4G14590.1	emb2739	embryo defective 2739
15406833	102545	102545	102545	PF00076	PTHR24012,PTHR24012:SF436	KOG4209		K14396	GO:0003676	AT5G10350.1		RNA-binding (RRM/RBD/RNP motifs) family protein
15406854	102555	102555	102555									
15406857	102556	102556	102556		PTHR24015					AT1G74600.1		pentatricopeptide (PPR) repeat-containing protein
15406890	102574	102574	102574	PF06179	PTHR12434	KOG3304		K15139	GO:0016592,GO:0006357,GO:0001104	AT1G16430.1		Surfeit locus protein 5 subunit 22 of Mediator complex
15406909	102585	102585	102585	PF02622	PTHR31984			K07735		AT1G33780.1		Protein of unknown function (DUF179)
15406911	102589	102589	102589	PF04640	PTHR31065,PTHR31065:SF2					AT4G17900.1		PLATZ transcription factor family protein
15406925	102594	102594	102594	PF00572	PTHR11545,PTHR11545:SF3	KOG3204		K02872	GO:0006412,GO:0005840,GO:0003735,GO:0015934	AT5G48760.2		Ribosomal protein L13 family protein
15406927	102595	102595	102595	PF03151	PTHR11132,PTHR11132:SF85	KOG1444		K15356		AT5G19980.1	GONST4	golgi nucleotide sugar transporter 4
15407441	102601	102601	102601	PF06628,PF00199	PTHR11465		1.11.1.6	K03781	GO:0055114,GO:0020037,GO:0004096,GO:0006979	AT4G35090.1	CAT2	catalase 2
15407444	102603	102603	102603	PF01535,PF13041,PF14432	PTHR24015					AT3G12770.1	MEF22	mitochondrial editing factor  22
15407447	102606	102606	102606	PF01966	PTHR11373,PTHR11373:SF31	KOG2681				AT5G40270.1		HD domain-containing metal-dependent phosphohydrolase family protein
15407464	102611	102611	102611	PF07521,PF12706,PF13837	PTHR11203,PTHR11203:SF22		3.5.2.6		GO:0046872,GO:0003723	AT5G63420.1	emb2746	RNA-metabolising metallo-beta-lactamase family protein
15407465	102612	102612	102612	PF00271	PTHR10799,PTHR10799:SF558	KOG1001	3.6.4.12		GO:0006338,GO:0006281,GO:0004003	AT2G13370.1	CHR5	chromatin remodeling 5
15407497	102623	102623	102623	PF03330,PF01357	PTHR31867					AT2G03090.1	ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15	expansin A15
15407499	102624	102624	102624	PF00300	PTHR23029,PTHR23029:SF45	KOG0235	5.4.2.11			AT5G62840.1		Phosphoglycerate mutase family protein
15407518	102631	102631	102631	PF03514	PTHR31636					AT2G01570.1	RGA,RGA1	GRAS family transcription factor family protein
15407521	102633	102633	102633	PF02475	PTHR23245,PTHR23245:SF36	KOG2078	2.1.1.228	K15429		AT3G56120.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
15420493	10265	10265	10265	PF08263,PF00069	PTHR27003,PTHR27003:SF36	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT1G06840.1		Leucine-rich repeat protein kinase family protein
15407594	102666	102666	102666	PF03547	PTHR31752,PTHR31752:SF12			K13947	GO:0055085,GO:0016021	AT1G70940.1	ATPIN3,PIN3	Auxin efflux carrier family protein
15407595	102667	102667	102667	PF07714,PF00069	PTHR24351	KOG0610	2.7.11.1		GO:0006468,GO:0004672,GO:0005524	AT5G55910.1	D6PK	D6 protein kinase
15407640	102683	102683	102683	PF00481	PTHR13832,PTHR13832:SF252	KOG0698	3.1.3.16	K14803	GO:0003824,GO:0006470,GO:0004722	AT2G25620.1	AtDBP1,DBP1	DNA-binding protein phosphatase 1
15407641	102684	102684	102684	PF01661	PTHR11106	KOG2633				AT2G40600.1		appr-1-p processing enzyme family protein
15407656	102690	102690	102690	PF06522	PTHR33417					AT3G48140.1		B12D protein
15407657	102691	102691	102691	PF00012	PTHR19375,PTHR19375:SF90	KOG0104		K09486		AT4G16660.1		heat shock protein 70 (Hsp 70) family protein
15407659	102692	102692	102692	PF13949,PF03097	PTHR23030	KOG2220		K12200	GO:0005515	AT1G15130.1		Endosomal targeting BRO1-like domain-containing protein
15407662	102694	102694	102694		PTHR22908,PTHR22908:SF66					AT1G67120.1		ATPases;nucleotide binding;ATP binding;nucleoside-triphosphatases;transcription factor binding
15408312	102726	102726	102726	PF03514	PTHR31636					AT1G66350.1	RGL,RGL1	RGA-like 1
15408315	102729	102729	102729	PF13041,PF01535	PTHR24015					AT4G14820.1		Pentatricopeptide repeat (PPR) superfamily protein
15408350	102742	102742	102742	PF00190	PTHR31189,PTHR31189:SF2				GO:0045735	AT2G28490.1		RmlC-like cupins superfamily protein
15408355	102746	102746	102746	PF13704	PTHR21461,PTHR21461:SF20					AT3G27330.1		zinc finger (C3HC4-type RING finger) family protein
15408358	102749	102749	102749	PF01255	PTHR10291,PTHR10291:SF0	KOG1602	2.5.1.87	K11778	GO:0016765	AT2G17570.1		Undecaprenyl pyrophosphate synthetase family protein
15408376	102751	102751	102751	PF09696	PTHR28605	KOG4487		K11270		AT5G52220.1		
15408378	102752	102752	102752	PF05450	PTHR31826	KOG2526			GO:0016485,GO:0016021	AT3G44330.1		
15408407	102764	102764	102764		PTHR35112					AT1G76250.1		
15408470	102790	102790	102790	PF00643	PTHR31319,PTHR31319:SF10				GO:0008270,GO:0005622	AT5G24930.1	ATCOL4,COL4	CONSTANS-like 4
15408480	102797	102797	102797	PF00294	PTHR10584,PTHR10584:SF181	KOG2855	2.7.1.4	K00847		AT5G51830.1		pfkB-like carbohydrate kinase family protein
15409076	102800	102800	102800	PF03725,PF01138	PTHR11097,PTHR11097:SF8	KOG1612		K12589		AT3G07750.2		3\'-5\'-exoribonuclease family protein
15409077	102801	102801	102801	PF00160,PF14295	PTHR33344				GO:0006457,GO:0003755,GO:0000413	AT4G17070.1		peptidyl-prolyl cis-trans isomerases
15409084	102808	102808	102808	PF01115	PTHR10619	KOG3174		K10365	GO:0051016,GO:0008290	AT1G71790.1		Subunits of heterodimeric actin filament capping protein Capz superfamily
15409140	102824	102824	102824	PF00082	PTHR10795,PTHR10795:SF439		3.4.21.25		GO:0006508,GO:0004252	AT4G20430.1		Subtilase family protein
15409142	102826	102826	102826	PF00067	PTHR24298		1.14.13.21		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G07990.1	CYP75B1,D501,TT7	Cytochrome P450 superfamily protein
15409168	102833	102833	102833	PF13424	PTHR10098,PTHR10098:SF117					AT3G14110.2	FLU	Tetratricopeptide repeat (TPR)-like superfamily protein
15409169	102834	102834	102834	PF07690	PTHR11654	KOG1237		K14638	GO:0055085,GO:0016021,GO:0016020,GO:0006810,GO:0005215	AT5G13400.1		Major facilitator superfamily protein
15409188	102841	102841	102841		PTHR10795		3.4.21.25			AT5G59810.1	ATSBT5.4,SBT5.4	Subtilase family protein
15409192	102845	102845	102845	PF02485	PTHR31042				GO:0016020,GO:0008375	AT5G25970.1		Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
15409196	102849	102849	102849	PF04851,PF14619,PF00271	PTHR10799,PTHR10799:SF640		3.6.4.11	K11647	GO:0016787,GO:0005524,GO:0003677,GO:0042393	AT3G06010.1	ATCHR12	Homeotic gene regulator
15409220	102852	102852	102852	PF13890	PTHR21422,PTHR21422:SF3			K18270	GO:0005096	AT5G58510.1		
15409242	102863	102863	102863	PF00462	PTHR10293,PTHR10293:SF37	KOG1752	1.8.1.9	K07390	GO:0045454,GO:0015035,GO:0009055	AT3G54900.1	ATGRXCP,CXIP1	CAX interacting protein 1
15409268	102871	102871	102871	PF03254	PTHR31889				GO:0042546,GO:0016020,GO:0008107	AT2G15390.1	atfut4,FUT4	fucosyltransferase 4
15409273	102874	102874	102874	PF07047	PTHR12499,PTHR12499:SF2					AT1G28510.1		Optic atrophy 3 protein (OPA3)
15409277	102878	102878	102878		PTHR13282,PTHR13282:SF6			K13120		AT1G16810.1		
15409294	102887	102887	102887	PF00407	PTHR31213				GO:0009607,GO:0006952	AT1G24020.2	MLP423	MLP-like protein 423
15409316	102892	102892	102892	PF00295	PTHR31375		3.2.1.15		GO:0005975,GO:0004650	AT1G70500.1		Pectin lyase-like superfamily protein
15409870	102902	102902	102902	PF06203	PTHR31319,PTHR31319:SF10				GO:0005515	AT5G57660.1	ATCOL5,COL5	CONSTANS-like 5
15409891	102916	102916	102916	PF00407	PTHR31213				GO:0009607,GO:0006952	AT1G24020.2	MLP423	MLP-like protein 423
15409896	102919	102919	102919	PF00107	PTHR11695,PTHR11695:SF395		1.1.1.1		GO:0055114,GO:0016491,GO:0008270	AT5G43940.2	ADH2,ATGSNOR1,GSNOR,HOT5,PAR2	GroES-like zinc-binding dehydrogenase family protein
15409999	102953	102953	102953		PTHR35752					AT4G36440.1		
15410024	102961	102961	102961	PF07728	PTHR22908,PTHR22908:SF66		6.6.1.2	K14572	GO:0016887,GO:0005524	AT1G67120.1		ATPases;nucleotide binding;ATP binding;nucleoside-triphosphatases;transcription factor binding
15410030	102968	102968	102968	PF13041	PTHR24015					AT1G06150.1	EMB1444	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
15410059	102979	102979	102979							AT5G04710.1		Zn-dependent exopeptidases superfamily protein
15405925	103036	103036	103036									
15405929	103038	103038	103038	PF14310,PF00933,PF01915	PTHR30620,PTHR30620:SF40		3.2.1.55,3.2.1.37		GO:0005975,GO:0004553	AT1G02640.1	ATBXL2,BXL2	beta-xylosidase 2
15405958	103051	103051	103051	PF07883	PTHR31238					AT1G18980.1		RmlC-like cupins superfamily protein
15405964	103058	103058	103058		PTHR17130					AT5G17170.1	ENH1	rubredoxin family protein
15405987	103062	103062	103062	PF01636	PTHR22603,PTHR22603:SF41	KOG2686	2.7.1.82,2.7.1.32	K14156		AT1G74320.1		Protein kinase superfamily protein
15405990	103065	103065	103065	PF13812,PF13041,PF01535	PTHR24015					AT2G13600.1		Pentatricopeptide repeat (PPR) superfamily protein
15406058	103093	103093	103093									
15406061	103099	103099	103099	PF01535,PF13041	PTHR24015					AT2G13600.1		Pentatricopeptide repeat (PPR) superfamily protein
15406617	103102	103102	103102	PF04000	PTHR13237	KOG3117		K14765		AT1G07840.1		Sas10/Utp3/C1D family
15406640	103110	103110	103110	PF00025	PTHR24073,PTHR24073:SF541	KOG0078		K07901	GO:0005525	AT3G53610.1	ATRAB8,AtRab8B,AtRABE1a,RAB8	RAB GTPase homolog 8
15421046	10313	10313	10313	PF13812,PF01535,PF13041	PTHR24015					AT2G34400.1		Pentatricopeptide repeat (PPR-like) superfamily protein
15406715	103145	103145	103145	PF14365,PF03080	PTHR31589					AT1G10750.1		Protein of Unknown Function (DUF239)
15406732	103154	103154	103154	PF00754,PF01120	PTHR10030,PTHR10030:SF27		3.2.1.51	K01206	GO:0005975,GO:0004560	AT2G28100.1	ATFUC1,FUC1	alpha-L-fucosidase 1
15406749	103164	103164	103164	PF01120	PTHR10030,PTHR10030:SF27		3.2.1.51	K01206	GO:0005975,GO:0004560	AT2G28100.1	ATFUC1,FUC1	alpha-L-fucosidase 1
15406765	103171	103171	103171		PTHR36395					AT5G24460.1		
15406770	103175	103175	103175	PF00293	PTHR11839,PTHR11839:SF6	KOG3041	3.6.1.21	K18447	GO:0016787	AT4G11980.1	ATNUDT14,ATNUDX14,NUDX14	nudix hydrolase homolog 14
15406810	103199	103199	103199	PF02181	PTHR23213					AT3G25500.1	AFH1,AHF1,ATFH1,FH1	formin homology 1
15407308	103203	103203	103203	PF01491	PTHR16821		1.16.3.1	K19054	GO:0016226,GO:0008199	AT4G03240.1	ATFH,FH	frataxin homolog
15407356	103221	103221	103221	PF01535	PTHR24015					AT5G13270.1	RARE1	Pentatricopeptide repeat (PPR) superfamily protein
15407394	103237	103237	103237	PF07883	PTHR31238					AT3G62020.1	GLP10	germin-like protein 10
15407414	103241	103241	103241	PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15407415	103242	103242	103242							AT3G63270.1		
15407417	103247	103247	103247	PF01535	PTHR24015					AT4G14820.1		Pentatricopeptide repeat (PPR) superfamily protein
15407418	103249	103249	103249	PF00581	PTHR12231,PTHR12231:SF111	KOG1530				AT2G42220.1		Rhodanese/Cell cycle control phosphatase superfamily protein
15407445	103260	103260	103260	PF00534,PF16994	PTHR12526,PTHR12526:SF376	KOG0853	2.4.1.57			AT1G75420.1		UDP-Glycosyltransferase superfamily protein
15407470	103272	103272	103272	PF08551	PTHR13377	KOG2890			GO:0016021,GO:0006890	AT3G07950.1		rhomboid protein-related
15407476	103279	103279	103279	PF03407	PTHR10994,PTHR10994:SF3					AT1G19360.1		Nucleotide-diphospho-sugar transferase family protein
15408086	103302	103302	103302	PF01535	PTHR24015					AT1G68930.1		pentatricopeptide (PPR) repeat-containing protein
15408092	103305	103305	103305	PF01095	PTHR31321		3.1.1.11	K01051	GO:0042545,GO:0030599,GO:0005618	AT2G36710.1		Pectin lyase-like superfamily protein
15408146	103322	103322	103322	PF13417,PF14497	PTHR12782	KOG3029	5.3.99.3	K05309	GO:0005515	AT5G42150.1		Glutathione S-transferase family protein
15408228	103350	103350	103350	PF00899	PTHR10953			K04532	GO:0008641	AT2G32410.1	AXL	AXR1-like
15408251	103361	103361	103361		PTHR34118,PTHR34118:SF1					AT5G22340.1		
15408258	103368	103368	103368	PF00226	PTHR24078,PTHR24078:SF276	KOG0719		K09529		AT3G12170.1		Chaperone DnaJ-domain superfamily protein
15408285	103375	103375	103375	PF01120	PTHR10030,PTHR10030:SF27		3.2.1.51	K01206	GO:0005975,GO:0004560	AT2G28100.1	ATFUC1,FUC1	alpha-L-fucosidase 1
15408314	103384	103384	103384	PF05141	PTHR37285,PTHR37285:SF1							
15408941	103411	103411	103411	PF05493	PTHR12263,PTHR12263:SF4	KOG3500		K02153	GO:0033179,GO:0015991,GO:0015078	AT5G55290.1		ATPase, V0 complex, subunit E
